symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
OR9A4,-3.818862940,0.000172086,0.999997159,0.001579486
VWA3B,-3.818927195,0.000171126,0.999997305,0.001571077
ZC2HC1B,-3.818968396,0.000169840,0.999997493,0.001559797
AGPAT3,-3.819099752,0.000170840,0.999997323,0.001568564
PCNXL3,-3.819150648,0.000169622,0.999997520,0.001557888
RPRD1B,-3.819239853,0.000171819,0.999997179,0.001577149
KCTD7,-3.819323605,0.000170184,0.999997426,0.001562818
INTS5,-3.819388523,0.000170916,0.999997326,0.001569231
DNM2,-3.819632371,0.000171254,0.999997260,0.001572195
TMEM31,-3.820572512,0.000826920,0.999952839,0.004603832
OLR1,-3.820681218,0.000171098,0.999997254,0.001570828
CLUL1,-3.821642792,0.000170446,0.999997310,0.001565109
CCKBR,-3.821805060,0.000174020,0.999996718,0.001596431
TFR2,-3.822150997,0.000174582,0.999996613,0.001601361
RNASEK,-3.822479870,0.000188277,0.999996443,0.001721044
TMEM38B,-3.822504917,0.000169828,0.999997394,0.001559694
RCN3,-3.822599314,0.000169192,0.999997493,0.001554119
APLP1,-3.822696636,0.000161517,0.999997258,0.001486703
OR10T2,-3.822731667,0.000169382,0.999997458,0.001555784
FOXM1,-3.822732933,0.000171256,0.999997187,0.001572215
RNASEH2A,-3.822850440,0.000168558,0.999997579,0.001548553
OBP2A,-3.822956664,0.000170187,0.999997315,0.001562841
SARS,-3.823221957,0.000170340,0.999997299,0.001564184
OR9I1,-3.823233039,0.000171677,0.999997079,0.001575906
GPR88,-3.823407105,0.000170563,0.999997263,0.001566138
FAM208B,-3.823413037,0.000168514,0.999997570,0.001548166
KRT14,-3.823445775,0.000170468,0.999997281,0.001565301
CCDC149,-3.823457181,0.000168642,0.999997550,0.001549286
SAMHD1,-3.823460548,0.000171570,0.999997077,0.001574971
YAF2,-3.823584423,0.000171054,0.999997185,0.001570441
FAM110A,-3.823590981,0.000173819,0.999996752,0.001594679
LPAR3,-3.823605360,0.000170007,0.999997343,0.001561261
NANOS3,-3.823742140,0.000168731,0.999997530,0.001550066
FPR2,-3.823834892,0.000168601,0.999997547,0.001548925
KCTD15,-3.823938631,0.000175317,0.999996519,0.001607794
SLC2A3,-3.823988220,0.000168751,0.999997521,0.001550248
ZNF274,-3.824005639,0.000168962,0.999997489,0.001552097
TDP2,-3.824067719,0.000168482,0.999997557,0.001547887
PYDC1,-3.824110032,0.000169073,0.999997465,0.001553069
ANKRD20A2,-3.824173645,0.000174646,0.999996620,0.001601921
TBCD,-3.824222520,0.000163533,0.999997149,0.001504430
MROH1,-3.824270370,0.000178274,0.999995987,0.001633673
DOCK9,-3.824545489,0.000168708,0.999997512,0.001549867
POLR2J2,-3.824854357,0.000831340,0.999948652,0.004627515
KLK3,-3.824907831,0.000188320,0.999994010,0.001721420
TAF5L,-3.824915743,0.000168402,0.999997546,0.001547185
REM2,-3.825225690,0.000168903,0.999997461,0.001551578
ZZZ3,-3.825238564,0.000172350,0.999996926,0.001581802
C8orf4,-3.825238712,0.000169580,0.999997356,0.001557519
PDE6B,-3.825433589,0.000169102,0.999997419,0.001553322
FXN,-3.825443831,0.000170304,0.999997252,0.001563871
CGB7,-3.825601847,0.000825963,0.999951352,0.004598700
HPGD,-3.825624081,0.000168757,0.999997474,0.001550302
THAP11,-3.825729713,0.000172973,0.999996820,0.001587262
BTBD3,-3.825729924,0.000171206,0.999997095,0.001571775
CAPN15,-3.826040311,0.000168883,0.999997438,0.001551405
HBS1L,-3.826105496,0.000168807,0.999997451,0.001550740
GFOD2,-3.826126527,0.000171376,0.999996939,0.001573268
ACTC1,-3.826205825,0.000168611,0.999997481,0.001549020
AK4,-3.826396283,0.000168889,0.999997431,0.001551452
LCE4A,-3.826457256,0.000168596,0.999997477,0.001548886
CTDSPL,-3.826803452,0.000169435,0.999997343,0.001556250
VGLL1,-3.826840418,0.000170633,0.999997164,0.001566757
HOXD11,-3.826846795,0.000170234,0.999997221,0.001563254
NBPF10,-3.827187943,0.000170669,0.999997103,0.001567066
DIP2C,-3.827192245,0.000168960,0.999997406,0.001552082
PRB3,-3.827391135,0.000168748,0.999997425,0.001550219
PTPRM,-3.827562386,0.000169828,0.999997269,0.001559690
ATP2B1,-3.827643917,0.000172018,0.999996934,0.001578894
PIF1,-3.827802847,0.000820897,0.999953464,0.004571547
PMFBP1,-3.827812800,0.000167585,0.999997590,0.001540018
OOEP,-3.827819958,0.000167736,0.999997567,0.001541339
MANSC1,-3.827873478,0.000184767,0.999994561,0.001690421
TFF2,-3.828310377,0.000170432,0.999997145,0.001564990
GDPD4,-3.828370750,0.000167697,0.999997559,0.001540998
MYOG,-3.828509042,0.000167729,0.999997549,0.001541278
AZU1,-3.828567991,0.000167435,0.999997593,0.001538699
ZC3H8,-3.828729463,0.000172128,0.999996883,0.001579856
ERCC2,-3.828867854,0.000170001,0.999997206,0.001561212
CXCL13,-3.828930173,0.000167474,0.999997577,0.001539044
CXorf51B,-3.828997391,0.000168794,0.999997379,0.001550621
HIST1H2BO,-3.829004110,0.000170086,0.999997181,0.001561954
ZNF610,-3.829309605,0.000169534,0.999997247,0.001557118
TTC34,-3.829330761,0.000823917,0.999951121,0.004587736
CCR3,-3.829431522,0.000167194,0.999997606,0.001536577
C2orf47,-3.829562657,0.000167913,0.999997495,0.001542896
LIN9,-3.829606427,0.000168232,0.999997443,0.001545694
PIN4,-3.829830510,0.000170171,0.999997124,0.001562697
MBD3L5,-3.829914490,0.000169488,0.999997242,0.001556714
ISCU,-3.829997025,0.000173410,0.999996621,0.001591094
SIGLEC9,-3.830025872,0.000168476,0.999997393,0.001547830
BCKDHA,-3.830079365,0.000168961,0.999997318,0.001552091
MRPS22,-3.830252097,0.000168489,0.999997388,0.001547948
NUGGC,-3.830668314,0.000169177,0.999997242,0.001553980
LCE3A,-3.830668522,0.000167170,0.999997575,0.001536369
SMAD4,-3.830706671,0.000169265,0.999997247,0.001554753
CCDC105,-3.830717134,0.000145564,0.999997926,0.001346038
NUP188,-3.830724608,0.000167450,0.999997533,0.001538827
C1orf158,-3.830884451,0.000169126,0.999997268,0.001553537
SRPRB,-3.831083945,0.000167780,0.999997470,0.001541723
LEP,-3.831148513,0.000167080,0.999997577,0.001535582
RNF180,-3.831250269,0.000168890,0.999997292,0.001551462
KIR3DL1,-3.831419527,0.000168374,0.999997364,0.001546935
HTR7,-3.831439946,0.000169045,0.999997269,0.001552826
IZUMO3,-3.831623784,0.000169728,0.999997144,0.001558818
C9orf66,-3.831900718,0.000168395,0.999997341,0.001547123
ADAM7,-3.832188204,0.000167574,0.999997478,0.001539913
NPC1L1,-3.832193441,0.000166638,0.999997615,0.001531703
NAP1L3,-3.832220082,0.000167038,0.999997555,0.001535216
UTP20,-3.832223947,0.000169493,0.999997193,0.001556752
RAP1GDS1,-3.832274041,0.000168902,0.999997278,0.001551573
AMZ2,-3.832359913,0.000166981,0.999997559,0.001534716
PDXP,-3.832399223,0.000174086,0.999996394,0.001597012
C1orf123,-3.832584120,0.000167492,0.999997472,0.001539194
KRT85,-3.832608601,0.000168127,0.999997376,0.001544770
PMS2,-3.832696303,0.000190875,0.999993051,0.001743703
ISL1,-3.832776850,0.000179230,0.999995520,0.001642033
PRSS57,-3.832848417,0.000175532,0.999996064,0.001609680
NUDCD3,-3.833145134,0.000171812,0.999996779,0.001577085
WDSUB1,-3.833262140,0.000168086,0.999997367,0.001544414
CCPG1,-3.833381516,0.000167749,0.999997418,0.001541455
SCPEP1,-3.833473427,0.000169739,0.999997090,0.001558911
SLC51A,-3.833526748,0.000167480,0.999997453,0.001539094
LOC100505478,-3.833542557,0.000168282,0.999997320,0.001546131
NEDD8-MDP1,-3.833744530,0.000169148,0.999997177,0.001553726
BMP2,-3.833796862,0.000166986,0.999997519,0.001534753
APOOL,-3.833860130,0.000166428,0.999997602,0.001529853
DEFB136,-3.834297747,0.000167279,0.999997464,0.001537331
MRI1,-3.834588118,0.000167739,0.999997381,0.001541368
SLC9A7,-3.834773255,0.000167963,0.999997339,0.001543327
MRPL40,-3.834815079,0.000168179,0.999997302,0.001545223
VAX2,-3.834932394,0.000168706,0.999997216,0.001549852
MRPS9,-3.834966240,0.000170283,0.999996940,0.001563686
LRCH3,-3.835105221,0.000167557,0.999997393,0.001539768
ERRFI1,-3.835200149,0.000228108,0.999995563,0.002066561
OR4S2,-3.835353824,0.000166643,0.999997529,0.001531743
SNX4,-3.835444006,0.000167134,0.999997458,0.001536052
PRAMEF4,-3.835709176,0.000170470,0.999996944,0.001565324
HPD,-3.835721022,0.000166183,0.999997588,0.001527706
CWC25,-3.835753535,0.000166798,0.999997495,0.001533108
KRT9,-3.835792262,0.000166651,0.999997513,0.001531813
SAXO2,-3.835792543,0.000166030,0.999997610,0.001526364
IL31,-3.836107580,0.000167930,0.999997316,0.001543037
HCAR3,-3.836418040,0.000166373,0.999997538,0.001529378
DOCK10,-3.836442074,0.000814622,0.999953709,0.004537901
COCH,-3.836484524,0.000165915,0.999997608,0.001525355
KRTAP5-2,-3.836654497,0.000166273,0.999997549,0.001528498
REG4,-3.836730891,0.000194474,0.999996268,0.001775051
GPALPP1,-3.837267092,0.000169689,0.999997010,0.001558474
HK3,-3.837339177,0.000165885,0.999997590,0.001525092
OR5M11,-3.837415821,0.000166826,0.999997450,0.001533350
CACNA2D3,-3.837489858,0.000175070,0.999996093,0.001605630
FNTA,-3.837649686,0.000166703,0.999997458,0.001532272
LSM11,-3.837959564,0.000168964,0.999997077,0.001552116
HIST1H4K,-3.838050591,0.000166339,0.999997501,0.001529078
COX14,-3.838055111,0.000167882,0.999997256,0.001542621
TRIM2,-3.838215625,0.000168004,0.999997233,0.001543695
MTMR3,-3.838228193,0.000167274,0.999997350,0.001537280
SORCS1,-3.838242104,0.000165682,0.999997596,0.001523304
FAM3A,-3.838404413,0.000162114,0.999997661,0.001491957
GFAP,-3.838534960,0.000185623,0.999993981,0.001697894
TAS1R3,-3.838591506,0.000165391,0.999997631,0.001520749
OR4C3,-3.838758695,0.000209110,0.999987188,0.001902223
TBC1D17,-3.838770364,0.000213659,0.999995374,0.001941647
RPF1,-3.838847078,0.000166750,0.999997419,0.001532684
ACIN1,-3.838896914,0.000165343,0.999997630,0.001520327
TMX4,-3.839028111,0.000173965,0.999996226,0.001595951
SPANXD,-3.839112363,0.000166186,0.999997499,0.001527733
BUB1B,-3.839149945,0.000168494,0.999997121,0.001547993
B3GNT4,-3.839250825,0.000166306,0.999997473,0.001528784
GSTO1,-3.839263356,0.000168861,0.999997063,0.001551213
KCNE5,-3.839436040,0.000166174,0.999997493,0.001527628
STPG1,-3.839475856,0.000165987,0.999997516,0.001525983
GGT1,-3.839582740,0.000167833,0.999997224,0.001542188
TCEAL1,-3.839854855,0.000166337,0.999997455,0.001529056
TMSB4Y,-3.840312724,0.000174466,0.999996023,0.001600338
PRDM4,-3.840326395,0.000167602,0.999997246,0.001540163
MAGEA2,-3.840582386,0.000165645,0.999997534,0.001522983
NPY5R,-3.840596483,0.000166254,0.999997447,0.001528327
C10orf120,-3.840600333,0.000173931,0.999996103,0.001595659
ZC3HAV1,-3.841047046,0.000166025,0.999997467,0.001526315
FGR,-3.841274001,0.000165112,0.999997601,0.001518299
NEU3,-3.841450429,0.000164777,0.999997647,0.001515353
TIMMDC1,-3.841566894,0.000166698,0.999997347,0.001532232
NAGK,-3.841639521,0.000168824,0.999997010,0.001550889
ELMSAN1,-3.841657588,0.000165602,0.999997515,0.001522605
TMEM249,-3.841956500,0.000164689,0.999997646,0.001514580
IVD,-3.842152422,0.000166242,0.999997413,0.001528223
PIDD1,-3.842180479,0.000172419,0.999996330,0.001582406
RDH10,-3.842221833,0.000169336,0.999996925,0.001555375
PCMTD1,-3.842226307,0.000166193,0.999997395,0.001527790
IFI27,-3.842283330,0.000164755,0.999997627,0.001515163
PITHD1,-3.842350992,0.000168528,0.999997064,0.001548286
MBLAC1,-3.842385597,0.000165229,0.999997553,0.001519323
HMGXB3,-3.842412350,0.000165029,0.999997583,0.001517574
PPP2R2C,-3.842569109,0.000167390,0.999997184,0.001538302
PRAMEF19,-3.842706711,0.000166874,0.999997261,0.001533773
XPO7,-3.842741788,0.000171185,0.999996562,0.001571592
CC2D2A,-3.842842450,0.000567712,0.999715004,0.004905986
SGCE,-3.842843633,0.000167302,0.999997213,0.001537528
MINPP1,-3.842931131,0.000165608,0.999997480,0.001522660
SLC5A4,-3.843119303,0.000171979,0.999996469,0.001578553
MARCH9,-3.843198252,0.000166372,0.999997350,0.001529369
GPR32,-3.843310898,0.000167062,0.999997223,0.001535420
RNF38,-3.843325492,0.000809534,0.999953970,0.004510611
SLC4A5,-3.843327248,0.000168878,0.999996971,0.001551364
RBMX2,-3.843455313,0.000166256,0.999997365,0.001528347
SWT1,-3.843489710,0.000165732,0.999997445,0.001523748
SKA2,-3.843694986,0.000171133,0.999996561,0.001571137
WFIKKN1,-3.844136743,0.000164425,0.999997628,0.001512261
ZMYND12,-3.844175674,0.000167046,0.999997230,0.001535280
PRSS36,-3.844386706,0.000166383,0.999997294,0.001529459
ESM1,-3.844607842,0.000170893,0.999996559,0.001569035
FBXO41,-3.844716754,0.000170589,0.999997396,0.001566371
GRM3,-3.844928397,0.000165389,0.999997460,0.001520736
DDX6,-3.844943346,0.000165566,0.999997422,0.001522283
KLHDC8B,-3.845076889,0.000166386,0.999997292,0.001529491
SAMD4B,-3.845328560,0.000168721,0.999996938,0.001549982
PPP1R14C,-3.845345566,0.000164861,0.999997528,0.001516092
ZNF385C,-3.845384015,0.000164923,0.999997523,0.001516637
DDC,-3.845549654,0.000165182,0.999997474,0.001518911
GPR174,-3.845723078,0.000166069,0.999997339,0.001526707
ZNF771,-3.845769427,0.000166548,0.999997257,0.001530906
DAZAP1,-3.846270965,0.000163789,0.999997667,0.001506675
TCTE3,-3.846480263,0.000164618,0.999997533,0.001513963
PATE2,-3.846507873,0.000166336,0.999997284,0.001529051
CCDC182,-3.846711401,0.000169130,0.999996817,0.001553566
BPIFA3,-3.847153467,0.000164756,0.999997501,0.001515173
GAS8,-3.847265932,0.000164853,0.999997479,0.001516022
PRTN3,-3.847328700,0.000165384,0.999997390,0.001520685
DCUN1D2,-3.847394950,0.000165277,0.999997416,0.001519747
PECAM1,-3.847493606,0.000163852,0.999997624,0.001507233
HS3ST3A1,-3.847528174,0.000165022,0.999997444,0.001517508
AP1S3,-3.847528600,0.000165343,0.999997395,0.001520327
MED10,-3.847548821,0.000166953,0.999997164,0.001534464
NTN1,-3.847571784,0.000168739,0.999996827,0.001550141
BARD1,-3.847771651,0.000171249,0.999996395,0.001572153
OLA1,-3.847868733,0.000164232,0.999997555,0.001510569
RPL22L1,-3.847876791,0.000167796,0.999996976,0.001541864
ASNA1,-3.848300334,0.000164662,0.999997476,0.001514343
TBC1D20,-3.848506403,0.000165323,0.999997358,0.001520151
N6AMT1,-3.848798427,0.000163623,0.999997624,0.001505217
C19orf26,-3.848814315,0.000165184,0.999997391,0.001518928
POLR3K,-3.848846371,0.000171180,0.999996433,0.001571549
CXCL11,-3.848919940,0.000163955,0.999997574,0.001508132
GOLGA6C,-3.849322080,0.000164839,0.999997420,0.001515902
GABRG2,-3.849365763,0.000166122,0.999997195,0.001527171
TRMT1,-3.849491864,0.000164264,0.999997508,0.001510848
BLID,-3.849510860,0.000163121,0.999997682,0.001500808
ZNF184,-3.849627030,0.000165250,0.999997344,0.001519514
C11orf45,-3.849752874,0.000167567,0.999997007,0.001539852
RNF123,-3.849774706,0.000163087,0.999997680,0.001500511
RABL2A,-3.849820306,0.000163528,0.999997611,0.001504382
RAPGEF1,-3.849843947,0.001253526,0.978777227,0.007042894
NUDT3,-3.849845601,0.001230324,0.986710815,0.008232135
PPP2R4,-3.849885599,0.000163724,0.999997581,0.001506103
FRMD6,-3.849951106,0.000172702,0.999997253,0.001584889
CCDC7,-3.850350037,0.000167823,0.999996944,0.001542103
TEN1,-3.850607783,0.000163502,0.999997594,0.001504151
TARS2,-3.850622208,0.000163266,0.999997631,0.001502084
CPN1,-3.850912912,0.000163276,0.999997621,0.001502169
BTBD1,-3.850986494,0.000163826,0.999997534,0.001507003
DENND3,-3.851238263,0.000166435,0.999997102,0.001529922
MBP,-3.851397180,0.000165877,0.999997198,0.001525016
LACC1,-3.851414163,0.000164304,0.999997441,0.001511200
OR4K5,-3.851490395,0.000165255,0.999997293,0.001519552
FAM104B,-3.851643376,0.000164221,0.999997453,0.001510475
ITGA9,-3.852016025,0.000163319,0.999997585,0.001502545
GABRR3,-3.852037157,0.000164800,0.999997366,0.001515559
URGCP-MRPS24,-3.852074716,0.000163176,0.999997604,0.001501293
ZNF777,-3.852127773,0.000165243,0.999997282,0.001519453
LURAP1L,-3.852136361,0.000165014,0.999997313,0.001517439
ZBTB2,-3.852203878,0.000163280,0.999997586,0.001502206
KIAA0195,-3.852229892,0.000162954,0.999997637,0.001499335
PABPC1,-3.852872119,0.000168048,0.999997588,0.001544073
NPDC1,-3.853014157,0.000170392,0.999996436,0.001564641
STK19,-3.853054924,0.000164263,0.999997415,0.001510845
IL22RA2,-3.853070976,0.000163012,0.999997606,0.001499844
FAM49A,-3.853197535,0.000165643,0.999997180,0.001522964
AGT,-3.853296949,0.000164578,0.999997349,0.001513612
NRP1,-3.853323442,0.000162704,0.999997644,0.001497143
LHFP,-3.853346591,0.000290171,0.999991810,0.002598307
MARK4,-3.853416171,0.000169189,0.999996613,0.001554086
SMLR1,-3.853506154,0.000164647,0.999997330,0.001514214
C9orf92,-3.853566200,0.000169613,0.999996485,0.001557805
KIAA1107,-3.853704882,0.000162766,0.999997625,0.001497681
AEN,-3.853850803,0.000165148,0.999997267,0.001518615
STXBP4,-3.853867858,0.000165054,0.999997258,0.001517787
IMPDH2,-3.854089214,0.000162285,0.999997687,0.001493458
FAM198A,-3.854166974,0.000165933,0.999997106,0.001525509
ETV5,-3.854167303,0.000163050,0.999997567,0.001500177
HERC5,-3.854284707,0.000162201,0.999997695,0.001492721
SLC9C2,-3.854314938,0.000167807,0.999996841,0.001541966
PRKCI,-3.854506153,0.000164328,0.999997373,0.001511411
C16orf70,-3.854561455,0.000166938,0.999996910,0.001534331
THEG,-3.854686542,0.000162573,0.999997628,0.001495993
GIGYF2,-3.854715851,0.000162217,0.999997681,0.001492858
PRSS45,-3.854824230,0.000163097,0.999997543,0.001500591
HAPLN3,-3.854825411,0.000171308,0.999996088,0.001572669
FRMPD4,-3.854957154,0.000162997,0.999997555,0.001499719
TSSC4,-3.855119623,0.000163545,0.999997464,0.001504531
SIPA1L3,-3.855207415,0.000162725,0.999997590,0.001497322
TEX15,-3.855280449,0.000164987,0.999997250,0.001517199
HMGB1,-3.855359723,0.000168258,0.999996639,0.001545919
CYP7B1,-3.855367608,0.000164679,0.999997284,0.001514497
PLCD4,-3.855380516,0.000162616,0.999997603,0.001496362
HOXD8,-3.855432751,0.000162569,0.999997610,0.001495955
PRKD2,-3.855435771,0.000163082,0.999997530,0.001500466
CALD1,-3.855441055,0.000163159,0.999997509,0.001501142
ZBED3,-3.855464915,0.000164919,0.999997261,0.001516605
GFRA3,-3.855543573,0.000171168,0.999996221,0.001571440
BCL2L2,-3.855623170,0.000164960,0.999997243,0.001516965
POLR2K,-3.855727006,0.000161918,0.999997700,0.001490226
AP2A1,-3.855959878,0.000163096,0.999997518,0.001500587
OR52A1,-3.856065527,0.000163166,0.999997506,0.001501204
FAM122A,-3.856147589,0.000163881,0.999997383,0.001507484
ANAPC16,-3.856188165,0.000163432,0.999997460,0.001503537
ZNF710,-3.856198683,0.000170892,0.999996142,0.001569022
NAP1L2,-3.856204045,0.000165261,0.999997163,0.001519611
FBXL17,-3.856305915,0.000162218,0.999997638,0.001492864
RETN,-3.856308451,0.000171576,0.999996130,0.001575022
LGALS7B,-3.856367013,0.000171375,0.999996175,0.001573262
SSH3,-3.856765318,0.000162424,0.999997594,0.001494683
MED14OS,-3.856781420,0.000165913,0.999997041,0.001525336
HCAR2,-3.856975743,0.000166967,0.999996884,0.001534588
STYXL1,-3.857019800,0.000162717,0.999997546,0.001497257
MYH2,-3.857204898,0.000162829,0.999997521,0.001498235
RAD51AP2,-3.857552985,0.000174968,0.999995420,0.001604737
PTPRB,-3.857571474,0.000161776,0.999997673,0.001488980
PHLDA3,-3.857857450,0.000162264,0.999997590,0.001493274
ZNF536,-3.858027798,0.000163815,0.999997350,0.001506907
ACOT4,-3.858140241,0.000163017,0.999997466,0.001499896
C22orf34,-3.858141395,0.000161816,0.999997653,0.001489336
CDH22,-3.858289103,0.000164293,0.999997257,0.001511101
SLC6A12,-3.858295178,0.000162603,0.999997526,0.001496254
TFAP2A,-3.858440881,0.000168982,0.999996475,0.001552274
CKAP2L,-3.858508939,0.000162612,0.999997515,0.001496335
DENND1A,-3.858821911,0.000162290,0.999997564,0.001493499
PRMT5,-3.859045631,0.000163072,0.999997428,0.001500376
FAM86B2,-3.859129541,0.000161390,0.999997690,0.001485588
IGF2BP1,-3.859253535,0.000161217,0.999997713,0.001484066
BMP8B,-3.859649056,0.000162680,0.999997480,0.001496925
IFIT1,-3.859694360,0.000161750,0.999997619,0.001488754
ZSCAN5A,-3.859752289,0.000165210,0.999997072,0.001519160
FERD3L,-3.859971670,0.000164377,0.999997162,0.001511842
MED27,-3.859987086,0.000163043,0.999997415,0.001500123
KCNJ10,-3.860319618,0.000163067,0.999997396,0.001500331
EPO,-3.860439224,0.000162998,0.999997416,0.001499727
MUC7,-3.860505519,0.000162378,0.999997510,0.001494270
FLNC,-3.860531705,0.000164971,0.999997075,0.001517063
ZSCAN1,-3.860561467,0.000162992,0.999997404,0.001499668
SFTPA2,-3.860605243,0.000167076,0.999996684,0.001535549
LPPR5,-3.860735529,0.000162145,0.999997531,0.001492224
ZMYM1,-3.860739776,0.000164231,0.999997220,0.001510561
TPD52L2,-3.860812064,0.000161901,0.999997569,0.001490082
FAM26F,-3.860913867,0.000167046,0.999996718,0.001535283
TTI2,-3.861334324,0.000160924,0.999997703,0.001481490
RFX1,-3.861457820,0.000160980,0.999997691,0.001481983
EXTL3,-3.861578616,0.000161185,0.999997657,0.001483785
C9,-3.862054180,0.000161507,0.999997595,0.001486615
SS18L1,-3.862318065,0.000160853,0.999997688,0.001480866
