symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
ZNF790,-3.661876807,0.000206897,0.999996665,0.001883028
FAM107B,-3.661577525,0.000206928,0.999996675,0.001883294
VPS37A,-3.659136308,0.000206936,0.999996751,0.001883366
ZNF182,-3.723530558,0.000206940,0.999994343,0.001883401
MXD3,-3.656377254,0.000206983,0.999996827,0.001883775
CCL23,-3.662506140,0.000207037,0.999996616,0.001884245
LIN7B,-3.655181217,0.000207115,0.999996848,0.001884917
LHFPL5,-3.531237104,0.000207131,0.999995003,0.001885056
PSD,-3.652534910,0.000207305,0.999996903,0.001886570
CSTF2,-3.654491917,0.000207336,0.999996837,0.001886835
PANX1,-3.320188699,0.000207343,0.999996776,0.001886900
NDRG1,-3.653013162,0.000207511,0.999996860,0.001888351
MRPL21,-3.658467486,0.000207538,0.999996682,0.001888587
SLC10A5,-3.696416912,0.000207596,0.999995377,0.001889095
ANKRD11,-3.671450307,0.000207698,0.999996214,0.001889978
LGI4,-3.652644017,0.000207913,0.999996812,0.001891841
F13A1,-3.659807256,0.000207971,0.999996581,0.001892344
MED31,-3.670725041,0.000208023,0.999996183,0.001892795
CLTB,-3.653637143,0.000208148,0.999996747,0.001893880
TLR9,-3.657789742,0.000208230,0.999996595,0.001894593
MSLN,-3.657704439,0.000208323,0.999996588,0.001895394
SERPIND1,-3.672004919,0.000208345,0.999996117,0.001895589
OTUD3,-3.665541897,0.000208363,0.999996335,0.001895742
KRTAP12-3,-4.273284232,0.000208364,0.999992598,0.001895753
NEIL3,-3.649281118,0.000208376,0.999996853,0.001895855
ASB17,-3.649590949,0.000208420,0.999996838,0.001896235
APEX1,-3.651525758,0.000208423,0.999996778,0.001896264
TPBGL,-3.498724476,0.000208466,0.999996433,0.001896636
MAGI1,-3.648333161,0.000208506,0.999996865,0.001896984
NDUFA6,-3.675413509,0.000208660,0.999995983,0.001898319
ISG20,-3.670024638,0.000208670,0.999996150,0.001898405
OPN5,-3.666048584,0.000208678,0.999996278,0.001898477
SIGLEC11,-3.493879811,0.000208683,0.999996681,0.001898520
RNF144B,-3.655052407,0.000208698,0.999996622,0.001898649
MAFG,-3.909393891,0.000208789,0.999994965,0.001899438
STPG2,-3.662338261,0.000208871,0.999996362,0.001900155
SLC30A3,-3.651780003,0.000208893,0.999996698,0.001900339
WDR5,-3.674098862,0.000208896,0.999995994,0.001900367
SERAC1,-3.661497810,0.000208904,0.999996342,0.001900439
LRTM2,-3.646152079,0.000208950,0.999996870,0.001900831
CORO7,-4.345502783,0.000209076,0.999990235,0.001901927
LETM2,-3.669384001,0.000209099,0.999996081,0.001902129
CD300LF,-3.672844199,0.000209170,0.999996542,0.001902747
EFNA1,-3.650066291,0.000209176,0.999996714,0.001902795
CCL3,-3.661586730,0.000209195,0.999996336,0.001902956
DOK6,-3.606394735,0.000209306,0.999990952,0.001903921
MPDZ,-3.654926462,0.000209326,0.999996523,0.001904093
TRIM43B,-3.655834503,0.000209327,0.999996514,0.001904105
RFXANK,-3.652066748,0.000209379,0.999996623,0.001904553
CDH1,-3.654022819,0.000209393,0.999996557,0.001904675
ATP13A5,-3.657733149,0.000209403,0.999996448,0.001904764
DNAH12,-3.648160362,0.000209442,0.999996737,0.001905105
CHP2,-3.652362450,0.000209472,0.999996599,0.001905360
CBX5,-3.678608716,0.000209551,0.999995697,0.001906045
OXA1L,-3.672623197,0.000209568,0.999995930,0.001906196
SARS2,-3.678002583,0.000209573,0.999995691,0.001906237
CHCHD2,-3.652604415,0.000209595,0.999996575,0.001906430
IGSF1,-3.650529014,0.000209628,0.999996639,0.001906713
RIN3,-3.651024077,0.000209674,0.999996615,0.001907110
SLC25A11,-3.646849234,0.000209726,0.999996735,0.001907565
FBN3,-3.646059694,0.000209784,0.999996757,0.001908069
EML2,-3.643404453,0.000209795,0.999996838,0.001908163
FHL3,-3.664211666,0.000209841,0.999996172,0.001908558
FAM53A,-4.391550099,0.000209853,0.999990178,0.001908662
GALNT7,-3.642889533,0.000209898,0.999996839,0.001909057
COL16A1,-3.658111564,0.000209913,0.999996341,0.001909188
GYS1,-3.648740599,0.000209918,0.999996641,0.001909230
SPANXC,-3.660548588,0.000209954,0.999996253,0.001909545
CHRM1,-3.647821093,0.000209977,0.999996663,0.001909740
TMOD4,-3.665359176,0.000210012,0.999996005,0.001910040
TMEM220,-3.644648465,0.000210014,0.999996768,0.001910059
LAIR2,-3.679741836,0.000210087,0.999995569,0.001910692
CCDC28B,-3.715187113,0.000210126,0.999994235,0.001911035
RAB5A,-3.651465334,0.000210137,0.999996521,0.001911129
SPX,-3.643063114,0.000210162,0.999996797,0.001911346
TMEM11,-3.656700957,0.000210164,0.999996337,0.001911364
TEX15,-3.629708595,0.000210164,0.999995509,0.001911365
SYCE2,-3.646050931,0.000210171,0.999996694,0.001911424
RABGGTB,-3.643187048,0.000210227,0.999996782,0.001911907
CCP110,-3.666155240,0.000210285,0.999996046,0.001912412
GJB7,-3.643579313,0.000210303,0.999996761,0.001912570
DIDO1,-3.800497696,0.000210387,0.999996806,0.001913299
SLC39A9,-3.653635615,0.000210431,0.999996387,0.001913681
ARMC2,-3.651565584,0.000210506,0.999996471,0.001914322
ATP6V1G1,-3.655611390,0.000210623,0.999996304,0.001915338
HEYL,-3.647640672,0.000210637,0.999996580,0.001915463
DHRS12,-3.663007412,0.000210639,0.999996068,0.001915476
NRF1,-3.650643101,0.000210656,0.999996490,0.001915624
GAL3ST4,-3.670264700,0.000210658,0.999995851,0.001915640
LIAS,-3.643643696,0.000210668,0.999996702,0.001915733
WFIKKN2,-3.647846031,0.000210688,0.999996565,0.001915907
STK35,-3.680634230,0.000210701,0.999995367,0.001916016
MADCAM1,-3.648265696,0.000210786,0.999996547,0.001916751
LOC102724279,-3.644940830,0.000210898,0.999996636,0.001917722
RSPH3,-3.651658772,0.000210957,0.999996399,0.001918238
RPL29,-3.648561620,0.000210981,0.999996503,0.001918448
ALMS1,-3.649974815,0.000210992,0.999996449,0.001918542
TM4SF19,-4.276503802,0.000210998,0.999992711,0.001918590
TEP1,-3.656478311,0.000211019,0.999996226,0.001918778
B3GALT2,-3.668888040,0.000211097,0.999995750,0.001919453
HIST1H4G,-3.771791888,0.000211134,0.999996498,0.001919774
GTF2E2,-3.653434063,0.000211153,0.999996327,0.001919934
TMEM201,-3.683411988,0.000211168,0.999995292,0.001920062
RETNLB,-3.670248560,0.000211227,0.999995730,0.001920580
SLC1A2,-3.645263073,0.000211228,0.999996575,0.001920582
HOGA1,-3.643074400,0.000211342,0.999996625,0.001921571
ERICH4,-3.643956500,0.000211345,0.999996596,0.001921595
FAM83D,-4.074062845,0.000211418,0.999994934,0.001922235
CYP4A11,-3.645872616,0.000211437,0.999996523,0.001922397
CCND1,-3.647414126,0.000211515,0.999996452,0.001923073
FAM72A,-3.649199282,0.000211638,0.999996364,0.001924138
TPPP2,-3.663620318,0.000211747,0.999995889,0.001925086
CDC16,-3.637763612,0.000211866,0.999996725,0.001926115
EBF1,-3.650741181,0.000211875,0.999996316,0.001926194
CD109,-3.646436819,0.000211923,0.999996425,0.001926611
THAP8,-3.637928876,0.000212022,0.999996694,0.001927463
C18orf25,-3.637869570,0.000212070,0.999996695,0.001927886
PCDH19,-3.642876508,0.000212123,0.999996503,0.001928340
MANEA,-3.648381281,0.000212125,0.999996340,0.001928358
VDAC1,-3.645366130,0.000212150,0.999996434,0.001928576
CTSK,-3.640761542,0.000212160,0.999996586,0.001928663
GPX1,-3.633641953,0.000212205,0.999996806,0.001929049
VPS37C,-3.642726098,0.000212207,0.999996506,0.001929070
PPM1K,-3.666932915,0.000212272,0.999995637,0.001929628
UAP1,-4.246522294,0.000212315,0.999989701,0.001930003
RNF219,-3.645278142,0.000212367,0.999996421,0.001930458
OMD,-3.647075620,0.000212369,0.999996339,0.001930477
GTF2H3,-3.660278189,0.000212370,0.999995894,0.001930479
MFN2,-3.637337178,0.000212405,0.999996659,0.001930780
TEX101,-4.035196211,0.000212427,0.999994561,0.001930972
CCDC88B,-3.637852817,0.000212447,0.999996637,0.001931149
PGLYRP2,-3.637444379,0.000212455,0.999996655,0.001931217
HIST1H2BF,-3.658042132,0.000212510,0.999995841,0.001931691
TGDS,-3.650496322,0.000212533,0.999996195,0.001931896
DUSP5,-4.006203138,0.000212653,0.999995730,0.001932937
SLC35A4,-3.650922058,0.000212660,0.999996190,0.001932996
TMEM176B,-3.635496711,0.000212671,0.999996682,0.001933093
ANKRD34B,-3.652611668,0.000212728,0.999996127,0.001933579
AOC3,-3.637046331,0.000212808,0.999996618,0.001934272
RBM47,-3.641745906,0.000212814,0.999996458,0.001934331
GNPDA1,-3.650394653,0.000212834,0.999996166,0.001934504
ACACB,-3.636167187,0.000212842,0.999996629,0.001934571
CHADL,-3.634575110,0.000212891,0.999996681,0.001934994
PPP4R2,-3.662618722,0.000212920,0.999995683,0.001935242
FLT4,-3.634325297,0.000212942,0.999996682,0.001935440
FBXO28,-3.642136110,0.000212981,0.999996429,0.001935779
KRT26,-3.630399169,0.000213001,0.999996798,0.001935948
STX7,-3.647236951,0.000213013,0.999996254,0.001936053
ACBD7,-3.702582848,0.000213035,0.999996575,0.001936242
RASSF10,-3.634629851,0.000213066,0.999996656,0.001936509
RNF25,-4.205719741,0.000213066,0.999993409,0.001936514
ITGB2,-3.637099450,0.000213073,0.999996578,0.001936571
FCN1,-3.633759026,0.000213082,0.999996677,0.001936650
TRIM32,-4.332142417,0.000213121,0.999989102,0.001936990
RAMP3,-3.680817232,0.000213126,0.999995036,0.001937030
MCCD1,-3.685532210,0.000213155,0.999994884,0.001937283
C4orf51,-3.647345385,0.000213201,0.999996198,0.001937678
RABL2B,-4.175380816,0.000213314,0.999992541,0.001938658
COL5A2,-3.631439928,0.000213322,0.999996720,0.001938730
APBB1,-3.636700731,0.000213340,0.999996554,0.001938887
KIAA1210,-3.632630114,0.000213388,0.999996673,0.001939298
MTDH,-3.637861654,0.000213409,0.999996492,0.001939481
EMC8,-3.663241810,0.000213417,0.999995549,0.001939551
PATL1,-3.642776066,0.000213436,0.999996324,0.001939718
HIST2H4A,-3.646263498,0.000213564,0.999996217,0.001940822
FAM171B,-3.635932569,0.000213588,0.999996534,0.001941036
WDR59,-3.630533721,0.000213603,0.999996708,0.001941164
MAGEA5,-3.630674679,0.000213612,0.999996705,0.001941244
SKOR1,-4.051635350,0.000213623,0.999990676,0.001941335
HSD17B1,-3.633342160,0.000213682,0.999996600,0.001941845
SOCS2,-3.646727773,0.000213687,0.999996145,0.001941889
IFT46,-3.638480082,0.000213689,0.999996437,0.001941904
ZBTB10,-3.639901988,0.000213730,0.999996380,0.001942263
TAS1R2,-3.657828072,0.000213764,0.999995784,0.001942559
FXYD5,-3.634552164,0.000213780,0.999996545,0.001942692
SKP2,-3.629791615,0.000213817,0.999996701,0.001943019
PXDNL,-3.634927447,0.000213920,0.999996512,0.001943910
DEFB113,-3.631345232,0.000213927,0.999996637,0.001943966
SNTG1,-3.671244250,0.000213973,0.999995215,0.001944371
WDR31,-3.640008265,0.000213991,0.999996345,0.001944526
TLE2,-3.628218378,0.000214010,0.999996725,0.001944685
NDUFS8,-3.631700576,0.000214053,0.999996601,0.001945063
CLPX,-3.633438708,0.000214157,0.999996531,0.001945958
DCAF16,-3.633914397,0.000214162,0.999996520,0.001946001
FXYD7,-3.636051023,0.000214399,0.999996418,0.001948059
RTKN,-3.639733997,0.000214412,0.999996257,0.001948167
CYP19A1,-3.641530697,0.000214466,0.999996171,0.001948636
THUMPD2,-3.634906843,0.000214490,0.999996435,0.001948841
ST8SIA6,-3.479544093,0.000214531,0.999995686,0.001949202
RLF,-3.625234588,0.000214584,0.999996740,0.001949658
KIF3C,-3.788366311,0.000214593,0.999996057,0.001949735
COX8C,-3.642108292,0.000214626,0.999996181,0.001950023
RCN1,-3.637411314,0.000214651,0.999996341,0.001950238
ZNF385B,-3.638457424,0.000214697,0.999996283,0.001950637
CASP6,-3.471473938,0.000214711,0.999996677,0.001950759
BIRC2,-3.630751013,0.000214730,0.999996546,0.001950926
ASIC5,-3.628563199,0.000214781,0.999996600,0.001951365
SF3B2,-3.641827072,0.000214807,0.999996153,0.001951589
PCYT1B,-3.632314903,0.000214956,0.999996439,0.001952882
LOC101929983,-3.647911785,0.000215073,0.999995888,0.001953894
IMPG1,-3.652566195,0.000215077,0.999995761,0.001953923
OR10K2,-3.630480436,0.000215082,0.999996495,0.001953975
CYP21A2,-3.627594985,0.000215124,0.999996587,0.001954334
ABCB11,-3.629326394,0.000215153,0.999996524,0.001954586
RAPGEF3,-3.633037129,0.000215182,0.999996400,0.001954836
ARHGDIG,-3.632785596,0.000215242,0.999996406,0.001955358
37500.0000000,-3.647925884,0.000215305,0.999995890,0.001955904
SLC25A22,-3.639429455,0.000215318,0.999996177,0.001956017
LOC100289561,-4.305256659,0.000215351,0.999990788,0.001956302
PCOLCE2,-3.633502653,0.000215402,0.999996349,0.001956739
PGA5,-3.624565229,0.000215408,0.999996644,0.001956796
F2,-3.623762821,0.000215412,0.999996672,0.001956829
TRRAP,-3.623701789,0.000215421,0.999996671,0.001956902
HOOK2,-3.624608392,0.000215441,0.999996638,0.001957079
RPS18,-3.639274368,0.000215450,0.999996170,0.001957156
FHL5,-3.645197538,0.000215501,0.999995949,0.001957598
OPTC,-3.626970584,0.000215504,0.999996558,0.001957628
RBM22,-3.625817998,0.000215505,0.999996589,0.001957632
ELANE,-3.644993572,0.000215561,0.999995884,0.001958118
ZFP69B,-3.627605589,0.000215651,0.999996514,0.001958894
RAB40C,-4.307932695,0.000215680,0.999988932,0.001959144
CCDC117,-3.658693509,0.000215685,0.999995398,0.001959191
NHLH2,-3.657785072,0.000215743,0.999995468,0.001959696
GOSR2,-3.642984769,0.000215916,0.999995935,0.001961193
TRIM59,-3.624447352,0.000215916,0.999996580,0.001961193
ADIPOR2,-3.845196655,0.000215932,0.999995561,0.001961330
RNF40,-3.632893360,0.000215934,0.999996308,0.001961345
TOP1,-3.663982877,0.000215986,0.999995175,0.001961797
S100A2,-3.633627242,0.000216001,0.999996250,0.001961931
LGALS12,-3.626421551,0.000216006,0.999996499,0.001961970
WDR83,-3.630325303,0.000216059,0.999996369,0.001962429
ATRNL1,-3.620420096,0.000216099,0.999996683,0.001962778
FBRS,-3.634943451,0.000216105,0.999996168,0.001962824
CD244,-3.630892180,0.000216121,0.999996325,0.001962967
OPRD1,-3.663989169,0.000216144,0.999995087,0.001963168
YWHAG,-3.621601277,0.000216153,0.999996634,0.001963244
AHCTF1,-3.640793978,0.000216193,0.999996012,0.001963587
CPLX1,-3.700714743,0.000216243,0.999993617,0.001964024
NOC3L,-3.628105268,0.000216309,0.999996398,0.001964594
CBX2,-3.620371728,0.000216322,0.999996650,0.001964702
PPP4C,-3.621335860,0.000216354,0.999996613,0.001964986
CLEC2D,-3.619610510,0.000216385,0.999996668,0.001965253
LSMEM2,-3.781189653,0.000216437,0.999996120,0.001965698
OR8S1,-3.625252827,0.000216448,0.999996466,0.001965794
ARMC3,-3.622279646,0.000216469,0.999996564,0.001965975
SCRN2,-3.708769621,0.000216477,0.999995982,0.001966048
KIAA1143,-3.650162632,0.000216555,0.999995541,0.001966719
RBMXL1,-3.617781383,0.000216708,0.999996682,0.001968044
SYCP2L,-3.630285961,0.000216709,0.999996240,0.001968056
WWP2,-3.629833121,0.000216756,0.999996256,0.001968465
MEGF6,-3.627790852,0.000216787,0.999996353,0.001968734
CLCA2,-3.634466284,0.000216807,0.999996101,0.001968903
UNC93B1,-3.636533455,0.000216865,0.999996014,0.001969408
FBXL18,-3.627376317,0.000216940,0.999996339,0.001970053
CYHR1,-3.627199127,0.000217015,0.999996332,0.001970703
ORAOV1,-3.618869774,0.000217032,0.999996604,0.001970846
RASGRF1,-3.621999464,0.000217035,0.999996496,0.001970872
KLK5,-3.619934091,0.000217041,0.999996561,0.001970930
SHISA7,-3.625046086,0.000217123,0.999996373,0.001971633
CD5,-4.071437500,0.000217125,0.999994748,0.001971656
OR5B2,-3.634904064,0.000217159,0.999996060,0.001971951
OVOL2,-3.627657561,0.000217169,0.999996290,0.001972039
FILIP1L,-3.626874536,0.000217172,0.999996286,0.001972059
LRRIQ1,-3.653013595,0.000217202,0.999995431,0.001972322
BAG1,-3.648878391,0.000217268,0.999995557,0.001972888
IFT20,-3.623219861,0.000217269,0.999996424,0.001972897
GIT2,-3.642211998,0.000217328,0.999995769,0.001973410
LMOD2,-3.621154065,0.000217358,0.999996485,0.001973673
ASB18,-3.618420172,0.000217412,0.999996560,0.001974136
ARID1B,-3.629391432,0.000217413,0.999996184,0.001974151
ENY2,-3.615229330,0.000217484,0.999996656,0.001974764
HMP19,-3.622211666,0.000217604,0.999996402,0.001975800
PPP5D1,-3.613528131,0.000217616,0.999996692,0.001975906
RECQL4,-4.078437742,0.000217653,0.999994266,0.001976223
RFT1,-3.621286790,0.000217789,0.999996422,0.001977397
OR6Q1,-3.620587170,0.000217823,0.999996434,0.001977697
ABCG8,-4.024951134,0.000217917,0.999993272,0.001978508
SERPINA5,-3.619835213,0.000217917,0.999996441,0.001978508
CXorf40B,-3.624050960,0.000217959,0.999996276,0.001978869
AADACL3,-3.622288262,0.000217974,0.999996349,0.001979000
AURKC,-3.614388588,0.000218074,0.999996598,0.001979869
SEZ6L2,-3.614528212,0.000218089,0.999996594,0.001979994
FAM63B,-3.622331950,0.000218134,0.999996337,0.001980388
SWI5,-3.648723751,0.000218255,0.999995326,0.001981430
HIGD1B,-3.610821138,0.000218277,0.999996687,0.001981624
TAMM41,-3.624591935,0.000218281,0.999996230,0.001981658
TMX1,-3.620530198,0.000218378,0.999996341,0.001982497
FAM153A,-3.612235001,0.000218464,0.999996615,0.001983240
ATP11B,-3.615494559,0.000218472,0.999996509,0.001983312
ARHGAP27,-3.622491867,0.000218543,0.999996256,0.001983920
RBM15,-3.612472009,0.000218592,0.999996590,0.001984344
RARS,-3.619284732,0.000218666,0.999996358,0.001984985
USP26,-3.611881708,0.000218682,0.999996596,0.001985128
LIPH,-3.617925712,0.000218758,0.999996381,0.001985786
FBXW8,-3.617564388,0.000218841,0.999996382,0.001986498
NKX3-1,-3.972470050,0.000218970,0.999995062,0.001987620
PBX4,-3.632485428,0.000219036,0.999995851,0.001988184
LYSMD1,-3.609756368,0.000219049,0.999996614,0.001988303
UFSP2,-3.614739721,0.000219058,0.999996447,0.001988380
IL18R1,-3.610056368,0.000219109,0.999996597,0.001988818
CHCHD5,-3.614675783,0.000219134,0.999996444,0.001989035
RBMY1E,-3.607859317,0.000219203,0.999996654,0.001989636
GPX4,-3.635279138,0.000219236,0.999995726,0.001989914
SHANK1,-3.609564119,0.000219266,0.999996590,0.001990178
KCNJ3,-3.610005457,0.000219275,0.999996573,0.001990258
CFAP46,-3.615786623,0.000219291,0.999996369,0.001990391
FAM91A1,-3.622263244,0.000219303,0.999996144,0.001990493
VKORC1L1,-3.612180407,0.000219316,0.999996494,0.001990605
NME6,-3.608212369,0.000219317,0.999996625,0.001990617
TCF7,-3.615715326,0.000219322,0.999996382,0.001990665
ZNF697,-3.623201228,0.000219344,0.999996120,0.001990848
SDK2,-3.608374083,0.000219358,0.999996617,0.001990970
FIGF,-3.618497986,0.000219495,0.999996275,0.001992157
MYOD1,-3.612820807,0.000219499,0.999996442,0.001992193
APBA3,-3.613132556,0.000219507,0.999996439,0.001992262
CRYBG3,-3.610031579,0.000219530,0.999996538,0.001992458
P2RX6,-3.616967942,0.000219637,0.999996287,0.001993389
DNAL1,-3.614183661,0.000219688,0.999996374,0.001993826
EXOSC9,-3.641321499,0.000219716,0.999995406,0.001994073
MOCS3,-3.613414549,0.000219866,0.999996359,0.001995363
PRAM1,-3.618945980,0.000219882,0.999996206,0.001995502
POMT2,-3.662393853,0.000219887,0.999994518,0.001995544
ATF2,-3.611334237,0.000219898,0.999996444,0.001995642
NT5E,-3.625503393,0.000219948,0.999995890,0.001996072
PSTPIP1,-4.384777411,0.000219974,0.999985351,0.001996298
WTAP,-3.616640180,0.000219982,0.999996228,0.001996370
GABRB3,-3.621226332,0.000219991,0.999996086,0.001996445
MOSPD1,-3.629530518,0.000220052,0.999995739,0.001996973
RTP5,-3.608617583,0.000220065,0.999996512,0.001997084
PDGFRB,-3.609598803,0.000220104,0.999996469,0.001997420
ABRA,-3.641999455,0.000220153,0.999995375,0.001997847
GNG2,-3.618287461,0.000220154,0.999996177,0.001997859
CPNE8,-3.611056813,0.000220160,0.999996415,0.001997905
VCP,-3.607369271,0.000220179,0.999996536,0.001998072
SPRR3,-3.610867669,0.000220180,0.999995444,0.001998083
TMEM167B,-3.616127024,0.000220203,0.999996246,0.001998280
PDE6C,-3.607494981,0.000220232,0.999996517,0.001998530
CMTM7,-3.623719272,0.000220260,0.999995995,0.001998776
FBXO7,-3.609259544,0.000220315,0.999996449,0.001999245
MSI1,-3.611827172,0.000220517,0.999996328,0.002000997
ZGRF1,-3.603808454,0.000220550,0.999996598,0.002001281
ITGA2B,-3.638189152,0.000220558,0.999995378,0.002001353
CACNA1S,-3.623374563,0.000220561,0.999995950,0.002001378
TBC1D1,-3.632781640,0.000220569,0.999995631,0.002001445
PER1,-3.606632114,0.000220624,0.999996496,0.002001920
CP,-3.611962394,0.000220651,0.999996309,0.002002154
CLEC3A,-3.605212601,0.000220667,0.999996532,0.002002289
INS,-3.672569964,0.000220675,0.999994030,0.002002363
FAM214A,-3.612283167,0.000220713,0.999996288,0.002002689
OPA3,-3.602272001,0.000220750,0.999996620,0.002003006
GALNT6,-3.606358101,0.000220792,0.999996479,0.002003374
ALDH9A1,-3.602277461,0.000220811,0.999996611,0.002003540
TCF15,-3.606630687,0.000220840,0.999996460,0.002003786
FAM132B,-3.994656047,0.000220855,0.999994305,0.002003914
C16orf89,-3.607746815,0.000220908,0.999996412,0.002004379
PRDM8,-3.614500659,0.000220957,0.999996181,0.002004796
LRRCC1,-3.604167849,0.000220983,0.999996528,0.002005027
CLEC2B,-3.615282246,0.000221039,0.999996158,0.002005507
SUPT16H,-3.608717282,0.000221061,0.999996372,0.002005701
PTH1R,-3.611693059,0.000221094,0.999996252,0.002005979
CENPV,-3.607822521,0.000221155,0.999996378,0.002006511
